RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A34QR4;2023-08-25;2023-08-25T00:00:00;0.9791840133;0.9975020816;0.9950041632;0.9916736053;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.689E8;1.689E8;1.67915313E8;39.0;4330769.2308;4305520.8462;1200000.0;1193004.0;39.0;0.0;1.613666666667E8;0.0467;4093567.6158;0.0579;1011666.6667;0.1862;2900000.0;1.04E7;200000.0;;;;;;;3.0;0.0;2273333.3333;0.2757;422894.4911;2.4288;318333.3333;3.555;67.1952;0.4981;67.188;0.4982;67.1368;0.4995;;;;;;;;;;;;
AT0000A326N4;2023-08-25;2023-08-25T00:00:00;0.9050791007;0.9213155704;0.950041632;0.9333888426;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.87271225E7;6.0;8283333.3333;8121187.0833;2500000.0;2451062.5;6.0;0.0;5.028E7;-0.0115;7895238.0952;0.0492;2100000.0;0.1905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-25;2023-08-25T00:00:00;0.9350912779;0.9168356998;0.8012170385;0.892494929;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.367894E9;1.367894E9;1.3603546196769E9;80.0;1.7098675E7;1.7004432746E7;2440000.0;2426551.5252;76.0;0.0;1.3589001666667E9;0.0066;1.76749686213E7;-0.0326;2000800.0;0.2195;1.22809E8;2.09085E8;4.9118E7;19.0;6463631.5789;100.7489;60000.0;100.6692;100.5908;21.0;0.0;8.26180666667E7;0.4865;4451607.5012;0.452;268183.3333;-0.7763;100.3629;0.0038;100.4667;0.002;100.2334;0.0036;;;;;;;;;;;;
AT0000A32562;2023-08-25;2023-08-25T00:00:00;0.9417152373;0.9966694421;0.9983347211;0.9837635304;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.34E8;2.34E8;2.29512348E8;57.0;4105263.1579;4026532.4211;1500000.0;1471233.0;54.0;0.0;2.326033333333E8;0.006;4308949.5638;-0.0473;1731666.6667;-0.1338;1200000.0;2400000.0;;;;;;;;;;1000000.0;0.2;;;;;;;;;70.6351;0.4265;;;;;;;;;;;;
AT0000A2XLD9;2023-08-25;2023-08-25T00:00:00;0.8051623647;0.8205661948;0.9508742714;0.8655287261;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.966649E7;7.0;1.54E7;1.423807E7;2000000.0;1849100.0;6.0;0.0;1.078133333333E8;-1.0E-4;1.56573809524E7;-0.0164;2076666.6667;-0.0369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-08-24;2023-08-24T00:00:00;0.8040850354;0.8195081284;0.9503959983;0.8645268862;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.987131E7;7.0;1.54E7;1.426733E7;2000000.0;1852900.0;6.0;0.0;1.077966666667E8;0.0;1.57401587302E7;-0.0216;2100000.0;-0.0476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-24;2023-08-24T00:00:00;0.9078782826;0.924968737;0.9495623176;0.9324718633;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.882031E7;6.0;8283333.3333;8136718.3333;2500000.0;2455750.0;6.0;0.0;5.032E7;-0.0123;7861507.9365;0.0537;2066666.6667;0.2097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-24;2023-08-24T00:00:00;0.9391413089;0.9912463526;0.9974989579;0.9816590246;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.34E8;2.34E8;2.30070204E8;56.0;4178571.4286;4108396.5;1600000.0;1573129.6;54.0;0.0;2.325433333333E8;0.0063;4310321.7443;-0.0306;1735000.0;-0.0778;1200000.0;1200000.0;2400000.0;;;;;;;;;1083333.3333;0.1077;;;;;;;;;70.6089;-1.0;;;;;;;;;;;;
AT0000A34QR4;2023-08-24;2023-08-24T00:00:00;0.9841600667;0.9812421842;0.9891621509;0.992913714;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.689E8;1.689E8;1.68408501E8;38.0;4444736.8421;4431802.6579;1100000.0;1096799.0;39.0;0.0;1.614733333333E8;0.046;4092625.3081;0.086;1005000.0;0.0945;;2900000.0;1.04E7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-24;2023-08-24T00:00:00;0.8661257606;0.8498985801;0.8093306288;0.8580121704;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.382125E9;1.382125E9;1.38157215E9;77.0;1.79496753247E7;1.79424954545E7;2060000.0;2059176.0;76.0;0.0;1.357991E9;0.0178;1.77008434547E7;0.0141;1988800.0;0.0358;4.3969E7;1.22809E8;2.09085E8;16.0;2748062.5;100.4083;16000.0;100.104;100.092;22.0;0.0;8.24401333333E7;-0.4667;4308666.0782;-0.3622;278766.6667;-0.9426;100.392;2.0E-4;100.4279;-0.0032;100.2008;-0.0011;;;;;;;;;;;;
AT0000A32562;2023-08-23;2023-08-23T00:00:00;0.8759916493;0.9686847599;0.993736952;0.9636743215;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.334E8;2.334E8;2.289014484E8;55.0;4243636.3636;4161844.5164;1700000.0;1667234.2;53.0;0.0;2.324333333333E8;0.0042;4310854.2118;-0.0156;1738333.3333;-0.0221;;1200000.0;1200000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-23;2023-08-23T00:00:00;0.9160751566;0.9323590814;0.9524008351;0.939039666;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.87470025E7;6.0;8283333.3333;8124500.4167;2500000.0;2452062.5;6.0;0.0;5.036E7;-0.0131;7827777.7777;0.0582;2033333.3333;0.2295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-23;2023-08-23T00:00:00;0.9148073022;0.9229208925;0.8113590264;0.892494929;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.43345E9;1.43345E9;1.4294793435E9;75.0;1.91126666667E7;1.905972458E7;2380000.0;2373407.4;76.0;0.0;1.3557497333333E9;0.0573;1.76503905272E7;0.0828;1986800.0;0.1979;9.866E7;4.3969E7;1.22809E8;13.0;7589230.7692;100.2863;80000.0;100.1354;100.003;22.0;0.0;8.26936333333E7;0.1931;4288694.5504;0.7696;278950.0;-0.7132;100.3546;-7.0E-4;100.4041;-0.0027;100.1845;-0.0018;;;;;;;;;;;;
AT0000A2XLD9;2023-08-23;2023-08-23T00:00:00;0.8066805846;0.8212943633;0.9519832985;0.8668058455;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.988748E7;7.0;1.54E7;1.426964E7;2000000.0;1853200.0;6.0;0.0;1.0778E8;2.0E-4;1.58229365079E7;-0.0267;2123333.3333;-0.0581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-08-23;2023-08-23T00:00:00;0.9899791232;0.9929018789;0.9962421712;0.9958246347;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.689E8;1.689E8;1.68227778E8;40.0;4222500.0;4205694.45;1000000.0;996020.0;39.0;0.0;1.615866666667E8;0.0453;4088050.7467;0.0329;1001666.6667;-0.0017;1.03E7;;2900000.0;17.0;605882.3529;100.0399;300000.0;100.047;100.0359;4.0;3.0;2466666.6667;3.1757;393635.2319;0.5392;281666.6667;0.0651;70.4645;0.4197;70.4474;0.4202;70.3994;0.421;;;;;;;;;;;;
AT0000A2XLD9;2023-08-22;2023-08-22T00:00:00;0.8064381271;0.8206521739;0.9531772575;0.8678929766;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.941855E7;7.0;1.54E7;1.420265E7;2000000.0;1844500.0;6.0;0.0;1.077633333333E8;3.0E-4;1.59057142857E7;-0.0318;2146666.6667;-0.0683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-22;2023-08-22T00:00:00;0.8640973631;0.7971602434;0.8174442191;0.8498985801;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.341716E9;1.341716E9;1.32929170984E9;78.0;1.72014871795E7;1.70422014082E7;1694500.0;1678808.93;77.0;0.0;1.3528126E9;-0.0082;1.75809539589E7;-0.0216;1974133.3333;-0.1416;1.3857E7;9.866E7;4.3969E7;21.0;659857.1429;99.0702;33000.0;100.2755;99.9986;22.0;0.0;8.41929E7;-0.8354;4263717.0169;-0.8452;292950.0;-0.8874;100.3275;-0.0125;100.3827;-0.0011;100.1599;-0.0016;;;;;;;;;;;;
AT0000A32562;2023-08-22;2023-08-22T00:00:00;0.9130434783;0.9782608696;0.9983277592;0.970735786;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.334E8;2.334E8;2.27473974E8;56.0;4167857.1429;4062035.25;1600000.0;1559376.0;53.0;0.0;2.323433333333E8;0.0045;4309217.8482;-0.0328;1738333.3333;-0.0796;500000.0;;1200000.0;3.0;166666.6667;100.365;200000.0;100.365;100.365;;;1570000.0;-0.6815;;;;;;;;;77.254;0.2992;;;;;;;;;;;;
AT0000A326N4;2023-08-22;2023-08-22T00:00:00;0.9197324415;0.9393812709;0.9540133779;0.9393812709;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.853205E7;6.0;8283333.3333;8088675.0;2500000.0;2441250.0;6.0;0.0;5.04E7;-0.0139;7794047.619;0.0628;2000000.0;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-08-22;2023-08-22T00:00:00;0.8490802676;0.9715719064;0.9945652174;0.9335284281;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.542E8;1.542E8;1.52587068E8;38.0;4057894.7368;4015449.1579;1050000.0;1039017.0;39.0;0.0;1.616966666667E8;-0.0464;4087300.7467;-0.0072;1001666.6667;0.0483;0.0;1.03E7;;;;;;;;4.0;-1.0;2816666.6667;-1.0;416772.4868;-1.0;278333.3333;-1.0;70.4273;-1.0;70.41;-1.0;70.3622;-1.0;;;;;;;;;;;;
AT0000A326N4;2023-08-21;2023-08-21T00:00:00;0.9168060201;0.9418896321;0.9544314381;0.9402173913;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.85009875E7;6.0;8283333.3333;8083497.9167;2500000.0;2439687.5;6.0;0.0;5.044E7;-0.0147;7760317.4603;0.0674;1966666.6667;0.2712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-08-21;2023-08-21T00:00:00;0.8068561873;0.8214882943;0.9523411371;0.8662207358;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.928919E7;7.0;1.54E7;1.418417E7;2000000.0;1842100.0;6.0;0.0;1.077466666667E8;5.0E-4;1.59884920635E7;-0.0368;2170000.0;-0.0783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-21;2023-08-21T00:00:00;0.9410535117;0.9765886288;0.997909699;0.9816053512;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.270313936E8;54.0;4318518.5185;4204285.0667;1750000.0;1703709.0;53.0;0.0;2.3237E8;0.0036;4312228.6707;0.0015;1741666.6667;0.0048;1300000.0;500000.0;;7.0;185714.2857;99.9213;100000.0;99.891;99.9213;;;1573333.3333;-0.1737;;;;;;;;;77.2488;0.2935;;;;;;;;;;;;
AT0000A33SH3;2023-08-21;2023-08-21T00:00:00;0.9229208925;0.8640973631;0.8113590264;0.9006085193;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.3907E9;1.3907E9;1.37832277E9;77.0;1.8061038961E7;1.79002957143E7;2000000.0;1982200.0;76.0;0.0;1.350605E9;0.0297;1.75980747567E7;0.0263;1985650.0;0.0072;5.324E7;1.3857E7;9.866E7;23.0;2314782.6087;100.1483;209000.0;99.995;100.0254;23.0;0.0;8.65334E7;-0.3847;4321790.3502;-0.4644;298516.6667;-0.2999;100.3636;-0.0021;100.3567;-0.0036;100.1499;-0.0012;;;;;;;;;;;;
AT0000A34QR4;2023-08-21;2023-08-21T00:00:00;0.9427257525;0.9778428094;0.9941471572;0.9782608696;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.704E8;1.704E8;1.68293856E8;38.0;4484210.5263;4428785.6842;1050000.0;1037022.0;39.0;0.0;1.628566666667E8;0.0463;4105696.1254;0.0922;1000000.0;0.05;1000000.0;;1.03E7;5.0;200000.0;100.0884;100000.0;100.0884;100.0884;4.0;0.0;2830000.0;-0.6466;423439.1534;-0.5277;285000.0;-0.6491;73.7217;0.3577;73.7043;0.358;73.6566;0.3589;;;;;;;;;;;;
AT0000A33SH3;2023-08-18;2023-08-18T00:00:00;0.7398373984;0.6849593496;0.8089430894;0.7967479675;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.38746E9;1.38746E9;1.3775280895838E9;74.0;1.87494594595E7;1.86152444538E7;2070000.0;2055182.2362;77.0;0.0;1.3507024666667E9;0.0272;1.75625539458E7;0.0676;1992150.0;0.0391;7705000.0;5.324E7;1.3857E7;27.0;285370.3704;99.7097;108000.0;100.0437;98.8227;23.0;0.0;8.55861E7;-0.91;4273160.815;-0.9332;298216.6667;-0.6378;100.3531;-0.0064;100.3529;-0.0031;100.1572;-0.0133;;;;;;;;;;;;
AT0000A2XLD9;2023-08-18;2023-08-18T00:00:00;0.8072742475;0.8223244147;0.9523411371;0.8678929766;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.949401E7;7.0;1.54E7;1.421343E7;2000000.0;1845900.0;6.0;0.0;1.0773E8;6.0E-4;1.60712698413E7;-0.0418;2193333.3333;-0.0881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-18;2023-08-18T00:00:00;0.9230769231;0.9452341137;0.9552675585;0.9439799331;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.858672E7;6.0;8283333.3333;8097786.6667;2500000.0;2444000.0;6.0;0.0;5.048E7;-0.0155;7726587.3016;0.0721;1933333.3333;0.2931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-18;2023-08-18T00:00:00;0.8578595318;0.9678093645;0.9983277592;0.9510869565;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.331E8;2.331E8;2.27573199E8;52.0;4482692.3077;4376407.6731;1850000.0;1806136.5;53.0;0.0;2.323566666667E8;0.0032;4311981.7571;0.0396;1741666.6667;0.0622;100000.0;1300000.0;500000.0;;;;;;;;;1803333.3333;-0.9445;;;;;;;;;77.2814;0.2959;;;;;;;;;;;;
AT0000A34QR4;2023-08-18;2023-08-18T00:00:00;0.9820234114;0.9836956522;0.9954013378;0.9920568562;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.706E8;1.706E8;1.69074836E8;40.0;4265000.0;4226870.9;1000000.0;991060.0;39.0;0.0;1.634766666667E8;0.0436;4106222.4412;0.0387;998333.3333;0.0017;3300000.0;1000000.0;;11.0;300000.0;100.1478;200000.0;100.1289;100.1542;4.0;1.0;2853333.3333;0.1565;424867.7249;-0.2939;288333.3333;-0.3064;73.6909;0.359;73.6622;0.3593;73.6212;0.3604;;;;;;;;;;;;
AT0000A326N4;2023-08-17;2023-08-17T00:00:00;0.9301839465;0.9544314381;0.9556856187;0.9460702341;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.847738E7;6.0;8283333.3333;8079563.3333;2500000.0;2438500.0;6.0;0.0;5.052E7;-0.0162;7692857.1428;0.0768;1900000.0;0.3158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-08-17;2023-08-17T00:00:00;0.8076923077;0.8231605351;0.9531772575;0.8695652174;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.927841E7;7.0;1.54E7;1.418263E7;2000000.0;1841900.0;6.0;0.0;1.077133333333E8;8.0E-4;1.6154047619E7;-0.0467;2216666.6667;-0.0977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-17;2023-08-17T00:00:00;0.9593495935;0.9369918699;0.8089430894;0.9451219512;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.386691E9;1.386691E9;1.3718441570713E9;77.0;1.8008974026E7;1.7816157884E7;2000000.0;1978586.66;77.0;0.0;1.3510139666667E9;0.0264;1.75667634052E7;0.0252;1991150.0;0.0044;1.12333E8;7705000.0;5.324E7;17.0;6607823.5294;99.623;500000.0;99.8408;100.0759;23.0;0.0;8.54239E7;0.315;4267288.2129;0.5485;296766.6667;0.6848;100.3698;-0.0074;100.3603;-0.0052;100.2036;-0.0013;;;;;;;;;;;;
AT0000A34QR4;2023-08-17;2023-08-17T00:00:00;0.9456521739;0.9903846154;0.9949832776;0.9799331104;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.723E8;1.723E8;1.70184156E8;40.0;4307500.0;4254603.9;1000000.0;987720.0;39.0;0.0;1.640733333333E8;0.0501;4121139.1079;0.0452;1008333.3333;-0.0083;1000000.0;3300000.0;1000000.0;;;;;;;4.0;0.0;3390000.0;-0.705;473655.6037;0.0556;315000.0;0.5873;73.6808;-1.0;73.6521;-1.0;73.6113;-1.0;;;;;;;;;;;;
AT0000A32562;2023-08-17;2023-08-17T00:00:00;0.8825250836;0.9845317726;0.991638796;0.9607023411;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.331E8;2.331E8;2.269643418E8;52.0;4482692.3077;4364698.8808;1850000.0;1801304.3;54.0;0.0;2.322033333333E8;0.0039;4296184.4112;0.0434;1730000.0;0.0694;;100000.0;1300000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-16;2023-08-16T00:00:00;0.9180944421;0.99164229;0.998328458;0.971583786;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.331E8;2.331E8;2.276491896E8;52.0;4482692.3077;4377869.0308;1850000.0;1806739.6;54.0;0.0;2.3207E8;0.0044;4285609.8191;0.046;1725000.0;0.0725;600000.0;;100000.0;;;;;;;3.0;0.0;2156666.6667;-0.7218;518730.1587;0.1567;403333.3333;0.4876;80.7153;0.2463;80.5505;0.2488;80.6337;0.2475;;;;;;;;;;;;
AT0000A34QR4;2023-08-16;2023-08-16T00:00:00;0.8825741747;0.972419557;0.994149603;0.9494358546;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.563E8;1.563E8;1.54963635E8;40.0;3907500.0;3874090.875;1000000.0;991450.0;39.0;0.0;1.647866666667E8;-0.0515;4138972.4412;-0.0559;1018333.3333;-0.018;200000.0;1000000.0;3300000.0;;;;;;;4.0;0.0;3356666.6667;-0.9404;456988.937;-0.7812;298333.3333;-0.6648;73.6808;0.3608;73.6521;0.3614;73.6113;0.3621;;;;;;;;;;;;
AT0000A33SH3;2023-08-16;2023-08-16T00:00:00;0.906504065;0.9207317073;0.8069105691;0.8841463415;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.42399E9;1.42399E9;1.4112998710368E9;79.0;1.80251898734E7;1.78645553296E7;2000000.0;1982176.66;77.0;0.0;1.3522847E9;0.053;1.75318662552E7;0.0281;1991150.0;0.0044;7.7058E7;1.12333E8;7705000.0;11.0;7005272.7273;100.0811;152000.0;100.0755;100.0527;24.0;0.0;8.85508666667E7;-0.1298;4218812.4286;0.6605;300600.0;-0.4943;100.3861;-0.003;100.3709;-0.0029;100.2011;-0.0015;;;;;;;;;;;;
